evaluation,experiment,comparison,level,error_type,code,n_cases
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,false_positive_llm_extra_code_not_in_phy,05-09-00,1
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,01-04-02,677
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,01-01-04,202
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-01-01,196
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-01-04,158
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,01-01-01,119
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,01-01-00,114
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-05-01,106
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-01-02,105
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,05-05-00,97
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,05-06-00,80
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,01-04-01,52
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-08-00,51
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,05-03-00,51
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-09-01,47
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,01-01-02,45
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,01-01-05,43
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,01-05-00,41
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,04-01-00,41
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-04-02,40
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-03-02,29
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-06-02,28
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-02-02,28
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-03-03,27
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,04-03-00,21
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,04-08-00,20
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,04-05-00,16
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,04-06-00,14
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-07-01,13
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-06-00,13
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,01-01-06,13
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-03-00,11
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,04-02-00,11
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-06-04,8
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-01-03,7
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,02-03-00,7
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,01-03-00,7
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,05-00-00,7
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-06-01,6
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-02-00,6
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-06-05,5
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,01-04-03,4
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-06-03,4
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,02-05-00,4
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,04-07-00,4
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,02-02-00,4
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-03-01,3
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,05-04-00,3
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,01-04-00,2
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,01-07-00,2
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,04-00-00,2
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-01-00,1
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-07-00,1
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,02-01-00,1
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-04-00,1
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,05-08-00,1
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-06-06,1
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,03-02-01,1
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,full,true_positive_code_found_by_both,04-04-00,1
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level1,false_negative_phy_code_missed_by_llm,03,98
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level1,false_negative_phy_code_missed_by_llm,05,87
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level1,false_negative_phy_code_missed_by_llm,01,77
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level1,false_negative_phy_code_missed_by_llm,04,61
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level1,false_negative_phy_code_missed_by_llm,02,12
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level1,false_positive_llm_extra_code_not_in_phy,03,1209
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level1,false_positive_llm_extra_code_not_in_phy,01,710
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level1,false_positive_llm_extra_code_not_in_phy,00,631
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level1,false_positive_llm_extra_code_not_in_phy,04,56
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level1,false_positive_llm_extra_code_not_in_phy,02,42
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level1,false_positive_llm_extra_code_not_in_phy,05,29
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level1,false_positive_llm_extra_code_not_in_phy,99,3
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level1,true_positive_code_found_by_both,01,1785
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level1,true_positive_code_found_by_both,03,1255
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level1,true_positive_code_found_by_both,05,426
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level1,true_positive_code_found_by_both,04,230
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level1,true_positive_code_found_by_both,02,45
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,01-04,135
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,05-05,113
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,05-03,99
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,03-06,76
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,01-01,75
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,03-01,69
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,03-03,66
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,03-00,53
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,01-00,46
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,04-05,41
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,04-03,37
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,05-06,37
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,04-00,32
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,04-01,31
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,03-04,30
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,05-04,26
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,03-09,20
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,05-00,17
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,03-08,15
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,03-02,14
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,01-05,14
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,01-03,12
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,02-04,11
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,04-02,11
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,02-03,11
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,02-00,10
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,03-07,8
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,04-08,6
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,03-05,5
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,02-01,5
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,02-05,4
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,04-04,4
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,05-08,4
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,01-07,1
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,02-06,1
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,02-02,1
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_negative_phy_code_missed_by_llm,04-09,1
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,01-01,1218
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,03-08,725
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,03-09,717
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,00-02,603
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,03-02,418
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,03-01,378
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,01-05,348
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,03-03,341
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,03-07,298
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,03-04,287
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,01-04,191
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,03-06,184
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,01-99,133
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,04-99,104
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,05-00,103
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,03-99,80
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,05-06,75
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,03-05,72
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,05-05,56
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,05-03,40
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,04-00,38
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,05-08,35
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,04-09,31
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,02-04,31
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,02-99,23
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,01-03,17
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,05-99,17
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,00-04,14
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,00-03,14
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,04-08,11
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,04-06,10
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,00-01,8
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,02-00,7
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,05-04,7
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,02-03,6
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,04-02,6
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,02-05,5
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,02-02,4
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,04-05,4
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,04-07,3
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,99-00,3
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,05-02,3
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,04-01,2
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,01-00,1
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,02-01,1
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,03-00,1
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,false_positive_llm_extra_code_not_in_phy,05-09,1
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,01-04,802
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,01-01,797
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,03-01,443
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,03-03,153
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,03-06,128
Evaluation 4: EXP2 vs EXP4 vs PHY,EXP4,EXP4_pooled_any_type vs PHY_pooled_any_type,level2,true_positive_code_found_by_both,03-05,107
